flight_id vertical speed track all 
AHO847P_2097 False False False False 
AHO9467_1015 False False False False 
AHO9528_1016 False False False False 
AHO9528_1017 False False False False 
AMC490_19356 False False False False 
AMC490_19357 False False False False 
AMC490_19358 False False False False 
AMC490_19359 False False False False 
AMC490_19360 False False False False 
AMC490_19361 False False False False 
AMC490_19362 False False False False 
AMC490_19363 False False False False 
AMC490_19364 False False False False 
AMC490_19365 False False False False 
AMC490_19367 False False False False 
AMC490_19368 False False False False 
AMC490_19370 False False False False 
AMC490_19371 False False False False 
AMC490_19372 False False False False 
AMC490_19373 False False False False 
AMC490_19374 False False False False 
AMC490_19376 False False False False 
AMC490_19377 False False False False 
AMC490_19378 False False True False 
AMC490_19380 False False False False 
AMC490_19381 False False False False 
AMC490_19382 False False False False 
AMC490_19383 False False False False 
AMC490_19384 False False False False 
AMC490_19385 False False False False 
AMC490_19387 False False False False 
AMC490_19388 False False True False 
AMC490_19389 False False False False 
AMC490_19390 False False False False 
AMC490_19391 False False False False 
AMC490_19395 False False False False 
AMC490_19396 False False False False 
AMC490_19397 False False False False 
AMC490_19398 False False False False 
AMC490_19399 False False False False 
AMC490_19400 False False False False 
AMC490_19401 False False False False 
AMC490_19402 False False False False 
AMC490_19404 False False True False 
AMC490_19405 False False False False 
AMC490_19406 False False False False 
AMC490_19407 False False False False 
AMC490_19408 False False False False 
AMC490_19409 False False False False 
AMC490_19410 False False False False 
AMC490_19411 False False False False 
AMC490_19513 False False False False 
AMC490_19514 False False False False 
AMC490_19515 False False False False 
AMC490_19516 False False False False 
AMC490_19517 False False False False 
AMC490_19548 False False False False 
AMQ1M_4922 False False False False 
AOJ29L_3999 False False False False 
AOJ45C_3562 False True False False 
AOJ78R_3997 False False False False 
AOJ78R_3998 False False False False 
AOJ80P_3639 True False False False 
AOJ91A_3992 False False False False 
AOJ91A_3993 False False False False 
AOJ95R_3742 False False False False 
ASJ297_749 False True False False 
ASJ633_999 False False False False 
ASL11C_18910 False False False False 
ASL11C_18911 False False False False 
ASL11C_18912 False False False False 
ASL11C_18913 False False False False 
ASL11C_18914 False False False False 
ASL11C_18929 False False False False 
ASL11C_18930 False False False False 
ASL11C_18945 False True False False 
ASL11C_18946 False False False False 
ASL11C_18948 False False False False 
ASL11C_18956 False False False False 
ASL11C_18962 False False False False 
ASL11C_18963 False False False False 
ASL11C_18964 False False False False 
ASL11C_18965 False False False False 
ASL11C_18966 False False False False 
ASL11C_18977 False False False False 
ASL11C_18982 False False False False 
ASL11C_18983 False False False False 
ASL11C_18985 False False False False 
ASL11C_18986 False False False False 
ASL11C_18988 False False False False 
ASL11C_18989 False False False False 
ASL11C_18990 False False False False 
ASL11C_18991 False False False False 
ASL11C_18992 False False False False 
ASL11C_18993 False False False False 
ASL11C_18994 False False False False 
ASL11C_18995 False False False False 
ASL11C_18996 False False False False 
ASL11C_19009 False False False False 
ASL11C_19010 False False False False 
ASL11C_19011 False False False False 
ASL11C_19012 False False False False 
ASL11C_19013 False False False False 
ASL11C_19014 False False False False 
ASL11C_19015 False False False False 
ASL11C_19016 False False False False 
ASL11C_19017 False False False False 
ASL11C_19019 False False False False 
ASL11C_19020 False False False False 
ASL11C_19021 False False False False 
ASL11C_19022 False False False False 
ASL11C_19023 False False False False 
ASL11C_19024 False False False False 
ASL11C_19025 False False False False 
ASL11C_19027 False False False False 
ASL11C_19054 False False False False 
ASL11C_19055 False False False False 
ASL44Q_18915 False False False False 
ASL44Q_18917 False False False False 
ASL44Q_18918 False False False False 
ASL44Q_18919 False False False False 
ASL44Q_18920 False False False False 
ASL44Q_18921 False False False False 
ASL44Q_18931 False False False False 
ASL44Q_18932 False False False False 
ASL44Q_18933 False False False False 
ASL44Q_18934 False False False False 
ASL44Q_18935 False False False False 
ASL44Q_18949 False False False False 
ASL44Q_18950 False False False False 
ASL44Q_18957 False False False False 
ASL44Q_18967 False False False False 
ASL44Q_18968 False False False False 
ASL44Q_18969 False False True False 
ASL44Q_18970 False False False False 
ASL44Q_18978 False False False False 
ASL44Q_19028 False False False False 
ASL44Q_19029 False False False False 
ASL44Q_19048 False False False False 
ASL63T_18922 False False False False 
ASL63T_18923 False False False False 
ASL63T_18924 False False False False 
ASL63T_18925 False False False False 
ASL63T_18926 False False False False 
ASL63T_18936 False False False False 
ASL63T_18937 False False False False 
ASL63T_18938 False False False False 
ASL63T_18939 False False False False 
ASL63T_18940 False False False False 
ASL63T_18941 False False False False 
ASL63T_18942 False False False False 
ASL63T_18943 False False False False 
ASL63T_18944 False False False False 
ASL63T_18951 False False False False 
ASL63T_18952 False False False False 
ASL63T_18953 False False False False 
ASL63T_18954 False False False False 
ASL63T_18958 False False False False 
ASL63T_18959 False False False False 
ASL63T_18971 False False False False 
ASL63T_18972 False False False False 
ASL63T_18973 False False False False 
ASL63T_18974 False False False False 
